openTime,closeTime,open,high,low,close,volume,quoteVolume,trades
2025-09-19T09:00:00Z,2025-09-19T09:59:59.999000Z,116915.88000000,116979.86000000,116488.00000000,116488.00000000,361.47256000,42186188.02800120,52612
2025-09-19T10:00:00Z,2025-09-19T10:59:59.999000Z,116488.00000000,116551.54000000,116434.23000000,116532.68000000,289.26548000,33696959.26985480,58554
2025-09-19T11:00:00Z,2025-09-19T11:59:59.999000Z,116532.68000000,116554.05000000,116300.00000000,116394.72000000,309.23241000,35997718.57751200,55771
2025-09-19T12:00:00Z,2025-09-19T12:59:59.999000Z,116394.72000000,116529.08000000,116133.66000000,116162.45000000,488.73837000,56822193.84212230,72641
2025-09-19T13:00:00Z,2025-09-19T13:59:59.999000Z,116162.45000000,116465.35000000,116075.00000000,116284.64000000,435.12378000,50577860.70255590,108872
2025-09-19T14:00:00Z,2025-09-19T14:59:59.999000Z,116284.63000000,116479.11000000,115800.00000000,115899.99000000,846.39402000,98288690.47387650,133279
2025-09-19T15:00:00Z,2025-09-19T15:59:59.999000Z,115899.99000000,115952.95000000,115464.19000000,115884.03000000,887.61948000,102689255.20874380,151353
2025-09-19T16:00:00Z,2025-09-19T16:59:59.999000Z,115884.03000000,116136.00000000,115800.00000000,116088.68000000,355.37234000,41210580.29566490,73338
2025-09-19T17:00:00Z,2025-09-19T17:59:59.999000Z,116088.68000000,116093.18000000,115538.67000000,115542.73000000,360.56628000,41729512.29441020,83752
2025-09-19T18:00:00Z,2025-09-19T18:59:59.999000Z,115542.73000000,115644.73000000,115382.98000000,115407.49000000,388.78402000,44895298.15527520,70902
2025-09-19T19:00:00Z,2025-09-19T19:59:59.999000Z,115407.49000000,115479.45000000,115112.58000000,115125.12000000,308.93231000,35616882.50944510,62433
2025-09-19T20:00:00Z,2025-09-19T20:59:59.999000Z,115125.13000000,115445.23000000,115100.00000000,115342.57000000,338.84816000,39071092.36780300,61182
2025-09-19T21:00:00Z,2025-09-19T21:59:59.999000Z,115342.56000000,115532.73000000,115306.07000000,115465.39000000,178.46294000,20597568.05792610,37181
2025-09-19T22:00:00Z,2025-09-19T22:59:59.999000Z,115465.39000000,115657.28000000,115465.39000000,115613.21000000,139.86142000,16165884.30695030,37044
2025-09-19T23:00:00Z,2025-09-19T23:59:59.999000Z,115613.21000000,115648.00000000,115448.01000000,115632.38000000,155.08032000,17919917.37807020,35163
2025-09-20T00:00:00Z,2025-09-20T00:59:59.999000Z,115632.39000000,115730.41000000,115548.92000000,115723.73000000,220.87363000,25541621.60996090,38562
2025-09-20T01:00:00Z,2025-09-20T01:59:59.999000Z,115723.72000000,115723.73000000,115610.84000000,115623.51000000,178.50409000,20647554.56567590,31248
2025-09-20T02:00:00Z,2025-09-20T02:59:59.999000Z,115623.50000000,115623.51000000,115444.00000000,115606.39000000,154.74621000,17878123.43011870,28594
2025-09-20T03:00:00Z,2025-09-20T03:59:59.999000Z,115606.40000000,115606.40000000,115408.47000000,115445.00000000,162.93905000,18821200.77570970,25892
2025-09-20T04:00:00Z,2025-09-20T04:59:59.999000Z,115445.00000000,115582.38000000,115409.08000000,115568.41000000,144.02474000,16633922.52124890,25383
2025-09-20T05:00:00Z,2025-09-20T05:59:59.999000Z,115568.41000000,115717.50000000,115512.63000000,115717.49000000,224.42562000,25951046.80177360,24006
2025-09-20T06:00:00Z,2025-09-20T06:59:59.999000Z,115717.49000000,115724.34000000,115625.85000000,115700.46000000,159.86607000,18492467.39575620,19734
2025-09-20T07:00:00Z,2025-09-20T07:59:59.999000Z,115700.47000000,115985.20000000,115683.47000000,115968.56000000,231.14483000,26777634.73496280,41483
2025-09-20T08:00:00Z,2025-09-20T08:59:59.999000Z,115968.56000000,115968.57000000,115700.01000000,115701.43000000,183.70782000,21282598.14214630,33860
2025-09-20T09:00:00Z,2025-09-20T09:59:59.999000Z,115701.43000000,115794.39000000,115664.11000000,115672.80000000,196.19831000,22705232.30968740,34306
2025-09-20T10:00:00Z,2025-09-20T10:59:59.999000Z,115672.80000000,115798.16000000,115672.79000000,115747.54000000,170.36368000,19719590.94099110,32530
2025-09-20T11:00:00Z,2025-09-20T11:59:59.999000Z,115747.54000000,115909.54000000,115747.54000000,115894.06000000,242.77605000,28120629.51802360,35307
2025-09-20T12:00:00Z,2025-09-20T12:59:59.999000Z,115894.05000000,115950.89000000,115804.47000000,115874.49000000,155.45643000,18013025.61852300,27251
2025-09-20T13:00:00Z,2025-09-20T13:59:59.999000Z,115874.50000000,115951.96000000,115859.48000000,115915.80000000,123.96705000,14368168.26774130,22111
2025-09-20T14:00:00Z,2025-09-20T14:59:59.999000Z,115915.79000000,116036.00000000,115883.30000000,115970.36000000,209.62425000,24305689.21220730,35600
2025-09-20T15:00:00Z,2025-09-20T15:59:59.999000Z,115970.36000000,116121.81000000,115946.91000000,115986.69000000,347.86651000,40367689.03657460,48857
2025-09-20T16:00:00Z,2025-09-20T16:59:59.999000Z,115986.70000000,116057.24000000,115882.58000000,116027.94000000,226.24762000,26240755.24866200,35795
2025-09-20T17:00:00Z,2025-09-20T17:59:59.999000Z,116027.95000000,116079.46000000,115817.28000000,115821.72000000,189.06923000,21917689.91306730,35167
2025-09-20T18:00:00Z,2025-09-20T18:59:59.999000Z,115821.73000000,115821.73000000,115700.00000000,115711.51000000,191.99051000,22221824.67019670,29847
2025-09-20T19:00:00Z,2025-09-20T19:59:59.999000Z,115711.51000000,115812.62000000,115698.08000000,115702.00000000,290.90070000,33668791.47869200,20796
2025-09-20T20:00:00Z,2025-09-20T20:59:59.999000Z,115702.00000000,115789.57000000,115689.91000000,115721.10000000,163.21635000,18891408.50892580,30505
2025-09-20T21:00:00Z,2025-09-20T21:59:59.999000Z,115721.10000000,115944.70000000,115721.10000000,115786.31000000,200.36310000,23208180.28558880,42416
2025-09-20T22:00:00Z,2025-09-20T22:59:59.999000Z,115786.30000000,115796.54000000,115742.14000000,115776.06000000,169.22355000,19590578.12431710,20626
2025-09-20T23:00:00Z,2025-09-20T23:59:59.999000Z,115776.06000000,115776.06000000,115603.42000000,115685.63000000,137.43212000,15898850.13113840,20575
2025-09-21T00:00:00Z,2025-09-21T00:59:59.999000Z,115685.63000000,115732.94000000,115559.97000000,115660.01000000,204.93197000,23699016.67748740,35085
2025-09-21T01:00:00Z,2025-09-21T01:59:59.999000Z,115660.01000000,115660.01000000,115500.00000000,115500.00000000,193.04313000,22308946.24134040,30213
2025-09-21T02:00:00Z,2025-09-21T02:59:59.999000Z,115500.01000000,115700.00000000,115441.83000000,115690.76000000,321.18986000,37116906.35172660,41753
2025-09-21T03:00:00Z,2025-09-21T03:59:59.999000Z,115690.76000000,115723.43000000,115616.38000000,115669.41000000,199.89426000,23119978.59771330,31581
2025-09-21T04:00:00Z,2025-09-21T04:59:59.999000Z,115669.42000000,115669.42000000,115494.22000000,115494.23000000,121.47731000,14036679.54827840,26384
2025-09-21T05:00:00Z,2025-09-21T05:59:59.999000Z,115494.23000000,115663.49000000,115487.56000000,115663.48000000,237.18676000,27406761.08945410,34441
2025-09-21T06:00:00Z,2025-09-21T06:59:59.999000Z,115663.48000000,115787.39000000,115663.48000000,115687.20000000,201.84931000,23363568.30818930,39375
2025-09-21T07:00:00Z,2025-09-21T07:59:59.999000Z,115687.21000000,115815.98000000,115615.00000000,115815.97000000,246.42642000,28510215.41294150,35418
2025-09-21T08:00:00Z,2025-09-21T08:59:59.999000Z,115815.98000000,115819.06000000,115560.94000000,115629.60000000,182.84602000,21147484.51498800,39972
2025-09-21T09:00:00Z,2025-09-21T09:59:59.999000Z,115629.60000000,115704.53000000,115329.03000000,115683.54000000,335.85586000,38794618.68742150,65799
2025-09-21T10:00:00Z,2025-09-21T10:59:59.999000Z,115683.53000000,115708.33000000,115504.13000000,115522.31000000,111.62025000,12904013.96000620,29804
2025-09-21T11:00:00Z,2025-09-21T11:59:59.999000Z,115522.31000000,115694.74000000,115522.31000000,115603.45000000,156.53082000,18101484.94281180,33095
2025-09-21T12:00:00Z,2025-09-21T12:59:59.999000Z,115603.45000000,115747.23000000,115603.44000000,115683.59000000,183.94971000,21285038.04463640,24431
2025-09-21T13:00:00Z,2025-09-21T13:59:59.999000Z,115683.59000000,115747.06000000,115645.20000000,115661.65000000,136.30562000,15770206.62685810,27748
2025-09-21T14:00:00Z,2025-09-21T14:59:59.999000Z,115661.65000000,115691.15000000,115500.00000000,115500.01000000,192.82816000,22291872.82480050,52246
2025-09-21T15:00:00Z,2025-09-21T15:59:59.999000Z,115500.00000000,115599.60000000,115473.19000000,115531.61000000,158.23691000,18281684.92010230,44254
2025-09-21T16:00:00Z,2025-09-21T16:59:59.999000Z,115531.62000000,115549.90000000,115209.02000000,115316.00000000,239.98829000,27685086.35169130,60423
2025-09-21T17:00:00Z,2025-09-21T17:59:59.999000Z,115316.01000000,115629.58000000,115249.94000000,115628.18000000,234.56593000,27065997.65195550,58452
2025-09-21T18:00:00Z,2025-09-21T18:59:59.999000Z,115628.19000000,115665.52000000,115513.98000000,115530.90000000,173.87321000,20094406.03201070,37550
2025-09-21T19:00:00Z,2025-09-21T19:59:59.999000Z,115530.89000000,115530.90000000,115318.02000000,115480.05000000,132.68903000,15316599.89518560,36203
2025-09-21T20:00:00Z,2025-09-21T20:59:59.999000Z,115480.05000000,115503.47000000,115307.51000000,115307.51000000,93.55507000,10797691.41106700,34836
2025-09-21T21:00:00Z,2025-09-21T21:59:59.999000Z,115307.52000000,115434.53000000,115250.01000000,115405.48000000,101.37440000,11691092.07223310,29491
2025-09-21T22:00:00Z,2025-09-21T22:59:59.999000Z,115405.48000000,115545.43000000,115188.00000000,115538.90000000,154.30721000,17800867.58161870,44406
2025-09-21T23:00:00Z,2025-09-21T23:59:59.999000Z,115538.91000000,115538.91000000,115200.00000000,115232.29000000,196.99668000,22709533.40589190,53005
2025-09-22T00:00:00Z,2025-09-22T00:59:59.999000Z,115232.29000000,115379.25000000,114290.16000000,114407.28000000,1196.13685000,137282592.06997490,246163
2025-09-22T01:00:00Z,2025-09-22T01:59:59.999000Z,114407.28000000,114750.00000000,114250.98000000,114273.45000000,660.65043000,75647190.12581460,186931
2025-09-22T02:00:00Z,2025-09-22T02:59:59.999000Z,114273.44000000,114618.89000000,114150.00000000,114187.81000000,895.13507000,102380826.59077340,206084
2025-09-22T03:00:00Z,2025-09-22T03:59:59.999000Z,114187.80000000,114654.36000000,114187.80000000,114649.89000000,326.66818000,37374145.33121420,97728
2025-09-22T04:00:00Z,2025-09-22T04:59:59.999000Z,114649.89000000,114649.90000000,114397.32000000,114433.53000000,208.01066000,23816481.74965390,63999
2025-09-22T05:00:00Z,2025-09-22T05:59:59.999000Z,114433.53000000,114551.80000000,113623.00000000,113691.19000000,753.79586000,86084230.70753430,85343
2025-09-22T06:00:00Z,2025-09-22T06:59:59.999000Z,113691.18000000,113698.38000000,111800.00000000,112800.77000000,5199.12797000,586251656.16776980,431959
2025-09-22T07:00:00Z,2025-09-22T07:59:59.999000Z,112800.77000000,112999.00000000,112476.17000000,112519.99000000,1129.86840000,127377912.88704880,146921
2025-09-22T08:00:00Z,2025-09-22T08:59:59.999000Z,112520.00000000,112780.00000000,112452.00000000,112629.07000000,810.01414000,91225046.97677910,134307
2025-09-22T09:00:00Z,2025-09-22T09:59:59.999000Z,112629.06000000,112662.87000000,112173.52000000,112336.62000000,1219.89658000,137027640.30570810,130559
2025-09-22T10:00:00Z,2025-09-22T10:59:59.999000Z,112336.62000000,112848.33000000,112262.22000000,112792.16000000,523.20588000,58875283.27447750,84101
2025-09-22T11:00:00Z,2025-09-22T11:59:59.999000Z,112792.16000000,112976.02000000,112683.49000000,112876.97000000,499.11385000,56316864.26397650,83462
2025-09-22T12:00:00Z,2025-09-22T12:59:59.999000Z,112876.97000000,112876.97000000,112520.00000000,112738.65000000,504.05132000,56785656.36652130,102499
2025-09-22T13:00:00Z,2025-09-22T13:59:59.999000Z,112738.64000000,113148.29000000,112380.00000000,113130.63000000,813.72754000,91779187.38338760,130953
2025-09-22T14:00:00Z,2025-09-22T14:59:59.999000Z,113130.63000000,113432.76000000,112754.15000000,112933.16000000,1386.14648000,156796730.51255740,179965
2025-09-22T15:00:00Z,2025-09-22T15:59:59.999000Z,112933.16000000,113024.23000000,112576.42000000,112815.50000000,609.57711000,68746776.76866420,126823
2025-09-22T16:00:00Z,2025-09-22T16:59:59.999000Z,112815.50000000,112888.00000000,112585.87000000,112600.68000000,359.00005000,40476483.15224480,96383
2025-09-22T17:00:00Z,2025-09-22T17:59:59.999000Z,112600.69000000,112622.95000000,112250.89000000,112398.66000000,595.09480000,66896401.71673710,103925
2025-09-22T18:00:00Z,2025-09-22T18:59:59.999000Z,112398.65000000,112816.55000000,112345.54000000,112429.13000000,470.04903000,52912790.74112970,68136
2025-09-22T19:00:00Z,2025-09-22T19:59:59.999000Z,112429.12000000,112600.87000000,111936.40000000,112122.90000000,1307.37365000,146776753.30788600,126232
2025-09-22T20:00:00Z,2025-09-22T20:59:59.999000Z,112122.90000000,112977.41000000,111975.28000000,112781.88000000,596.84005000,67075083.98702250,93553
2025-09-22T21:00:00Z,2025-09-22T21:59:59.999000Z,112781.87000000,112970.00000000,112602.79000000,112969.99000000,293.31156000,33074925.47860850,42931
2025-09-22T22:00:00Z,2025-09-22T22:59:59.999000Z,112969.99000000,112970.00000000,112594.33000000,112643.25000000,289.60715000,32646911.00274580,42836
2025-09-22T23:00:00Z,2025-09-22T23:59:59.999000Z,112643.25000000,112739.14000000,112592.20000000,112650.99000000,135.31095000,15244940.83064510,34083
2025-09-23T00:00:00Z,2025-09-23T00:59:59.999000Z,112650.99000000,112833.09000000,112385.23000000,112395.32000000,400.92095000,45148915.28000050,73806
2025-09-23T01:00:00Z,2025-09-23T01:59:59.999000Z,112395.32000000,112502.29000000,112138.88000000,112156.66000000,439.66589000,49386019.75538330,71680
2025-09-23T02:00:00Z,2025-09-23T02:59:59.999000Z,112156.66000000,112487.38000000,111674.00000000,111811.88000000,717.47413000,80410237.84715280,116977
2025-09-23T03:00:00Z,2025-09-23T03:59:59.999000Z,111811.88000000,112446.97000000,111478.00000000,112339.99000000,840.03485000,94098697.15856080,161122
2025-09-23T04:00:00Z,2025-09-23T04:59:59.999000Z,112339.99000000,112469.21000000,111876.15000000,112442.30000000,530.48180000,59529168.19923020,99734
2025-09-23T05:00:00Z,2025-09-23T05:59:59.999000Z,112442.29000000,112894.49000000,112413.01000000,112665.44000000,645.16259000,72693728.57913200,117575
2025-09-23T06:00:00Z,2025-09-23T06:59:59.999000Z,112665.44000000,113111.89000000,112616.93000000,112974.96000000,574.99132000,64927265.26975010,118015
2025-09-23T07:00:00Z,2025-09-23T07:59:59.999000Z,112974.97000000,113114.01000000,112882.48000000,113090.13000000,754.18067000,85218998.41359180,139764
2025-09-23T08:00:00Z,2025-09-23T08:59:59.999000Z,113090.13000000,113177.72000000,112936.98000000,113133.84000000,657.66339000,74371534.12011290,100576
2025-09-23T09:00:00Z,2025-09-23T09:59:59.999000Z,113133.84000000,113281.50000000,112888.00000000,112934.47000000,430.99222000,48743650.37139650,53169
2025-09-23T10:00:00Z,2025-09-23T10:59:59.999000Z,112934.48000000,113006.56000000,112828.62000000,112969.32000000,382.87944000,43233912.75047680,63250
2025-09-23T11:00:00Z,2025-09-23T11:59:59.999000Z,112969.32000000,113081.35000000,112683.33000000,112975.99000000,343.04129000,38719768.94383720,88738
2025-09-23T12:00:00Z,2025-09-23T12:59:59.999000Z,112975.99000000,113049.90000000,112811.40000000,112941.02000000,342.98937000,38738873.05412510,75814
2025-09-23T13:00:00Z,2025-09-23T13:59:59.999000Z,112941.01000000,113024.31000000,112722.78000000,112952.31000000,426.02927000,48090463.10631010,116178
2025-09-23T14:00:00Z,2025-09-23T14:59:59.999000Z,112952.32000000,113290.50000000,112571.81000000,112652.91000000,713.09459000,80499403.22081290,147691
2025-09-23T15:00:00Z,2025-09-23T15:59:59.999000Z,112652.91000000,113072.89000000,112496.61000000,112882.19000000,466.71943000,52664498.14629360,111596
2025-09-23T16:00:00Z,2025-09-23T16:59:59.999000Z,112882.20000000,112958.58000000,112486.37000000,112823.63000000,531.06975000,59859106.46158690,119590
2025-09-23T17:00:00Z,2025-09-23T17:59:59.999000Z,112823.62000000,112823.62000000,111888.00000000,111957.76000000,587.62346000,65978067.94673340,154624
2025-09-23T18:00:00Z,2025-09-23T18:59:59.999000Z,111957.76000000,112200.00000000,111686.90000000,111780.10000000,710.40527000,79512336.26311820,164332
2025-09-23T19:00:00Z,2025-09-23T19:59:59.999000Z,111780.09000000,111979.27000000,111540.20000000,111655.29000000,565.08344000,63141994.04710090,137038
2025-09-23T20:00:00Z,2025-09-23T20:59:59.999000Z,111655.29000000,111994.99000000,111458.73000000,111985.77000000,495.90964000,55417986.19341240,97685
2025-09-23T21:00:00Z,2025-09-23T21:59:59.999000Z,111985.78000000,112202.24000000,111893.44000000,112161.54000000,270.56814000,30314187.10718430,39198
2025-09-23T22:00:00Z,2025-09-23T22:59:59.999000Z,112161.53000000,112213.95000000,112002.16000000,112159.23000000,231.71626000,25984150.86194340,41869
2025-09-23T23:00:00Z,2025-09-23T23:59:59.999000Z,112159.24000000,112220.54000000,111879.73000000,111998.80000000,242.62314000,27186837.17645700,45708
2025-09-24T00:00:00Z,2025-09-24T00:59:59.999000Z,111998.80000000,112380.00000000,111816.86000000,112230.72000000,457.37128000,51293186.05934700,94457
2025-09-24T01:00:00Z,2025-09-24T01:59:59.999000Z,112230.73000000,112500.00000000,112140.00000000,112451.26000000,263.95045000,29657323.71465370,52450
2025-09-24T02:00:00Z,2025-09-24T02:59:59.999000Z,112451.25000000,112500.00000000,111896.43000000,112111.62000000,1045.64078000,117252413.67109880,181298
2025-09-24T03:00:00Z,2025-09-24T03:59:59.999000Z,112111.62000000,112223.15000000,111683.09000000,111683.09000000,1081.07058000,121028792.33796970,122208
2025-09-24T04:00:00Z,2025-09-24T04:59:59.999000Z,111683.10000000,112374.32000000,111042.66000000,112161.93000000,1377.98323000,153932910.26156160,220947
2025-09-24T05:00:00Z,2025-09-24T05:59:59.999000Z,112161.94000000,112666.74000000,112133.83000000,112636.84000000,480.95742000,54069714.09783480,81467
2025-09-24T06:00:00Z,2025-09-24T06:59:59.999000Z,112636.85000000,112779.37000000,112535.78000000,112596.69000000,508.56699000,57286436.10254210,60788
2025-09-24T07:00:00Z,2025-09-24T07:59:59.999000Z,112596.70000000,112742.06000000,112459.44000000,112583.54000000,538.18220000,60589096.23650070,59784
2025-09-24T08:00:00Z,2025-09-24T08:59:59.999000Z,112583.54000000,112636.85000000,112405.62000000,112622.80000000,369.32812000,41557041.73007140,65398
2025-09-24T09:00:00Z,2025-09-24T09:59:59.999000Z,112622.81000000,112837.42000000,112501.38000000,112735.06000000,247.34844000,27865163.81499050,45315
2025-09-24T10:00:00Z,2025-09-24T10:59:59.999000Z,112735.05000000,112960.00000000,112668.51000000,112941.98000000,402.84076000,45447073.88966960,64884
2025-09-24T11:00:00Z,2025-09-24T11:59:59.999000Z,112941.99000000,113162.17000000,112877.30000000,113029.46000000,548.21142000,61964402.02739830,75233
2025-09-24T12:00:00Z,2025-09-24T12:59:59.999000Z,113029.45000000,113097.99000000,112944.00000000,113070.69000000,272.77737000,30830389.23630540,45934
2025-09-24T13:00:00Z,2025-09-24T13:59:59.999000Z,113070.69000000,113222.69000000,112808.00000000,112823.62000000,578.33959000,65383456.36379950,132297
2025-09-24T14:00:00Z,2025-09-24T14:59:59.999000Z,112823.62000000,113890.00000000,112823.61000000,113720.64000000,966.18934000,109548745.78454450,196787
2025-09-24T15:00:00Z,2025-09-24T15:59:59.999000Z,113720.64000000,113883.68000000,113257.01000000,113346.41000000,717.74437000,81540721.42013770,177834
2025-09-24T16:00:00Z,2025-09-24T16:59:59.999000Z,113346.40000000,113753.00000000,113163.21000000,113732.01000000,447.67953000,50806995.59717740,112872
2025-09-24T17:00:00Z,2025-09-24T17:59:59.999000Z,113732.01000000,113940.00000000,113616.00000000,113761.30000000,361.88913000,41184261.91721110,81221
2025-09-24T18:00:00Z,2025-09-24T18:59:59.999000Z,113761.31000000,113830.66000000,113512.53000000,113639.80000000,202.61449000,23023393.98467790,65203
2025-09-24T19:00:00Z,2025-09-24T19:59:59.999000Z,113639.80000000,113682.46000000,113292.25000000,113420.01000000,306.51270000,34780422.41227780,63287
2025-09-24T20:00:00Z,2025-09-24T20:59:59.999000Z,113420.00000000,113609.25000000,113401.99000000,113501.52000000,233.37909000,26493593.16391360,46343
2025-09-24T21:00:00Z,2025-09-24T21:59:59.999000Z,113501.52000000,113584.02000000,113283.99000000,113339.63000000,274.44453000,31142724.25391360,39886
2025-09-24T22:00:00Z,2025-09-24T22:59:59.999000Z,113339.63000000,113647.58000000,113250.59000000,113336.33000000,268.57434000,30469844.30428840,67543
2025-09-24T23:00:00Z,2025-09-24T23:59:59.999000Z,113336.34000000,113429.12000000,113204.71000000,113307.00000000,417.66352000,47322526.12069690,76401
2025-09-25T00:00:00Z,2025-09-25T00:59:59.999000Z,113307.01000000,113510.23000000,112960.00000000,113062.35000000,567.08586000,64199428.48755130,116996
2025-09-25T01:00:00Z,2025-09-25T01:59:59.999000Z,113062.35000000,113369.98000000,112446.15000000,112661.24000000,1139.29698000,128547834.19864180,225877
2025-09-25T02:00:00Z,2025-09-25T02:59:59.999000Z,112661.24000000,113179.94000000,112510.06000000,112907.38000000,569.88139000,64278822.15014740,163668
2025-09-25T03:00:00Z,2025-09-25T03:59:59.999000Z,112907.38000000,112907.39000000,112214.74000000,112546.21000000,773.34995000,86979490.97934090,151662
2025-09-25T04:00:00Z,2025-09-25T04:59:59.999000Z,112546.22000000,112614.43000000,111584.23000000,111735.66000000,1337.55309000,149679822.27038810,245432
2025-09-25T05:00:00Z,2025-09-25T05:59:59.999000Z,111735.67000000,112040.00000000,111597.86000000,111749.91000000,705.54263000,78891271.32829230,128656
2025-09-25T06:00:00Z,2025-09-25T06:59:59.999000Z,111749.91000000,111843.30000000,111515.87000000,111533.26000000,371.96659000,41538883.14624050,111615
2025-09-25T07:00:00Z,2025-09-25T07:59:59.999000Z,111533.26000000,111883.23000000,111450.42000000,111766.72000000,515.14719000,57553165.26191060,110408
2025-09-25T08:00:00Z,2025-09-25T08:59:59.999000Z,111766.73000000,112031.18000000,111689.38000000,111727.21000000,537.91010000,60173434.69023350,102297
2025-09-25T09:00:00Z,2025-09-25T09:59:59.999000Z,111727.20000000,112246.46000000,111571.57000000,111571.58000000,771.79377000,86351237.95236790,94821
2025-09-25T10:00:00Z,2025-09-25T10:59:59.999000Z,111571.58000000,111854.12000000,111525.81000000,111648.19000000,434.41742000,48516363.96973000,81989
2025-09-25T11:00:00Z,2025-09-25T11:59:59.999000Z,111648.19000000,111728.48000000,111283.63000000,111348.00000000,543.64106000,60605343.78436800,127034
2025-09-25T12:00:00Z,2025-09-25T12:59:59.999000Z,111347.99000000,111656.81000000,111020.00000000,111111.00000000,1058.26970000,117864325.83993960,234283
2025-09-25T13:00:00Z,2025-09-25T13:59:59.999000Z,111111.01000000,111719.05000000,110629.99000000,111000.00000000,2220.16862000,246933377.52071380,404728
2025-09-25T14:00:00Z,2025-09-25T14:59:59.999000Z,111000.00000000,111729.52000000,110983.03000000,111540.00000000,856.73547000,95507631.27419130,242164
2025-09-25T15:00:00Z,2025-09-25T15:59:59.999000Z,111540.01000000,111587.75000000,110868.90000000,111580.77000000,599.58449000,66702992.25468700,238889
2025-09-25T16:00:00Z,2025-09-25T16:59:59.999000Z,111580.77000000,111672.58000000,110904.91000000,110957.29000000,585.10481000,65087014.34549480,189334
2025-09-25T17:00:00Z,2025-09-25T17:59:59.999000Z,110957.28000000,110968.40000000,108654.00000000,108833.63000000,2899.70308000,318389326.98724620,438322
2025-09-25T18:00:00Z,2025-09-25T18:59:59.999000Z,108833.63000000,109801.78000000,108631.51000000,109760.20000000,1427.42291000,155925760.21576850,306841
2025-09-25T19:00:00Z,2025-09-25T19:59:59.999000Z,109760.20000000,109973.40000000,109302.54000000,109360.00000000,1217.19366000,133573057.72405640,126373
2025-09-25T20:00:00Z,2025-09-25T20:59:59.999000Z,109360.00000000,109482.62000000,109057.06000000,109163.44000000,424.71820000,46414047.74217300,149891
2025-09-25T21:00:00Z,2025-09-25T21:59:59.999000Z,109163.45000000,109666.30000000,109074.11000000,109420.00000000,347.85454000,38040066.70223540,122828
2025-09-25T22:00:00Z,2025-09-25T22:59:59.999000Z,109420.00000000,109587.99000000,109261.02000000,109419.97000000,280.53982000,30695908.73806520,96631
2025-09-25T23:00:00Z,2025-09-25T23:59:59.999000Z,109419.97000000,109685.72000000,108765.00000000,108994.49000000,1046.26824000,114191082.36143110,199214
2025-09-26T00:00:00Z,2025-09-26T00:59:59.999000Z,108994.49000000,109614.67000000,108809.24000000,109472.13000000,868.75424000,94872291.82814550,208999
2025-09-26T01:00:00Z,2025-09-26T01:59:59.999000Z,109472.12000000,109762.59000000,109313.17000000,109680.40000000,452.15578000,49554078.04286680,153706
2025-09-26T02:00:00Z,2025-09-26T02:59:59.999000Z,109680.39000000,109798.84000000,109487.26000000,109621.70000000,497.29551000,54538185.39047130,89909
2025-09-26T03:00:00Z,2025-09-26T03:59:59.999000Z,109621.70000000,109635.80000000,109293.25000000,109580.01000000,504.99021000,55280883.42322390,81469
2025-09-26T04:00:00Z,2025-09-26T04:59:59.999000Z,109580.00000000,109625.94000000,109250.87000000,109338.01000000,315.34456000,34506708.31049680,66762
2025-09-26T05:00:00Z,2025-09-26T05:59:59.999000Z,109338.02000000,109579.99000000,109085.78000000,109252.79000000,371.75832000,40642935.08411420,87025
2025-09-26T06:00:00Z,2025-09-26T06:59:59.999000Z,109252.79000000,109624.16000000,109016.00000000,109360.00000000,592.34105000,64787436.34977640,134966
2025-09-26T07:00:00Z,2025-09-26T07:59:59.999000Z,109360.00000000,109593.49000000,108913.00000000,109320.02000000,1776.45411000,193859131.10651560,186884
2025-09-26T08:00:00Z,2025-09-26T08:59:59.999000Z,109320.02000000,109607.50000000,109304.72000000,109567.20000000,575.78415000,63042786.67753130,119413
2025-09-26T09:00:00Z,2025-09-26T09:59:59.999000Z,109567.20000000,109690.98000000,109393.37000000,109568.72000000,441.33309000,48347437.49724650,110140
2025-09-26T10:00:00Z,2025-09-26T10:59:59.999000Z,109568.72000000,109568.72000000,108697.42000000,108895.00000000,735.10273000,80128331.51130570,148897
2025-09-26T11:00:00Z,2025-09-26T11:59:59.999000Z,108894.99000000,109200.00000000,108620.07000000,109133.50000000,923.24217000,100461566.18371350,154334
2025-09-26T12:00:00Z,2025-09-26T12:59:59.999000Z,109133.50000000,109579.00000000,108824.82000000,109372.68000000,863.36244000,94286123.45499770,224444
2025-09-26T13:00:00Z,2025-09-26T13:59:59.999000Z,109372.68000000,109779.73000000,109000.00000000,109669.73000000,991.99403000,108614448.38696990,250611
2025-09-26T14:00:00Z,2025-09-26T14:59:59.999000Z,109669.72000000,109779.73000000,108764.76000000,108836.00000000,900.45250000,98239967.43084910,312487
2025-09-26T15:00:00Z,2025-09-26T15:59:59.999000Z,108836.00000000,109358.50000000,108802.04000000,109027.78000000,486.11543000,53029215.65547730,174209
2025-09-26T16:00:00Z,2025-09-26T16:59:59.999000Z,109027.79000000,109618.00000000,109027.78000000,109460.01000000,291.37899000,31866540.33524950,119138
2025-09-26T17:00:00Z,2025-09-26T17:59:59.999000Z,109460.00000000,110000.00000000,109392.35000000,109899.99000000,627.01224000,68830180.56222680,137014
2025-09-26T18:00:00Z,2025-09-26T18:59:59.999000Z,109900.00000000,110300.00000000,109700.00000000,109727.99000000,571.22129000,62842424.65657270,125229
